fat_unit,categories,off:food_groups_tags,nutrition_data_prepared_per,countries,categories_tags,sugars_value,proteins_value,proteins_unit,off:nutriscore_grade,off:nutriscore_score,off:ecoscore_data.adjustments.origins_of_ingredients.value,saturated-fat_value,off:ecoscore_score,salt_value,carbohydrates_unit,off:food_groups,energy-kcal_value,brands,data_sources,nutrition_data_per,off:ecoscore_data.agribalyse.code,off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials,obsolete,sugars_unit,off:ecoscore_grade,carbohydrates_value,energy_unit,off:ecoscore_data.adjustments.production_system.value,off:nova_groups_tags,countries_tags,energy-kcal_unit,sodium_unit,code,fat_value,saturated-fat_unit,energy_value,lc,sodium_value,brands_tags,salt_unit,off:ecoscore_data.adjustments.packaging.value
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Kaffees, Kaffeegetränke, en:groceries","en:beverages,en:artificially-sweetened-beverages",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:coffee-drinks,en:groceries",3.2,7.7,g,e,11.0,5,0.6,0.0,0.07,g,en:artificially-sweetened-beverages,55.0,"Emmi Caffè Latte, Emmi","App - yuka, Apps, Producers, Producer - emmi, App - Speisekammer, App - smoothie-openfoodfacts",100g,0.0,0,0,g,unknown,3.7,kJ,10,en:4-ultra-processed-food-and-drink-products,"en:austria,en:belgium,en:germany,en:luxembourg,en:netherlands,en:switzerland",kcal,g,7610900239139,1.1,g,233.0,de,0.028,"emmi-caffe-latte,emmi",g,-15
g,"Boissons, Boissons au café, en:Boissons, en:Boissons au café, en:Boissons avec sucre ajouté, en:Boissons lactées, en:Boissons lactées au café, en:Groceries, en:Produits laitiers","en:beverages,en:teas-and-herbal-teas-and-coffees",100g,Austria,"en:beverages,en:coffee-drinks,en:boissons,en:boissons-au-cafe,en:boissons-avec-sucre-ajoute,en:boissons-lactees,en:boissons-lactees-au-cafe,en:groceries,en:produits-laitiers",9.1,2.9,g,b,1.0,-5,0.7,0.0,0.2,g,en:teas-and-herbal-teas-and-coffees,61.0,"Emmi,Emmi Caffè Latte","App - yuka, Apps, Database - FoodRepo / openfood.ch, Databases, Producers, Producer - emmi",100g,0.0,1,0,g,unknown,9.5,kJ,10,en:3-processed-foods,"en:austria,en:belgium,en:luxembourg,en:switzerland,en:benelux,en:deutschland,en:niederlande",kcal,g,7610900041640,1.2,g,258.0,fr,0.08,"emmi,emmi-caffe-latte",g,-15
g,"Bebidas y preparaciones de bebidas, Alimentos y bebidas de origen vegetal, Bebidas, Alimentos de origen vegetal, Congelados, Comidas preparadas, Bebidas de origen vegetal, Bebidas a base de frutas, Comidas preparadas de origen vegetal, Rollitos de primavera","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:frozen-foods,en:meals,en:plant-based-beverages,en:fruit-based-beverages,en:plant-based-meals,en:spring-rolls",0.9,6.4,g,e,13.0,-5,0.4,3.0,1.05,g,en:sweetened-beverages,146.0,"Monissa,Lidl","App - yuka, Apps, App - Speisekammer, App - Open Food Facts, App - macrofactor",100g,25419.0,1,0,g,e,19.2,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france,en:germany,en:portugal,en:spain,en:sweden",kcal,g,20102371,4.5,g,615.0,es,0.42,"monissa,lidl",g,-15
g,"Getränke und Getränkezubereitungen, Getränke, Milchprodukte, Milchgetränke","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Austria,"en:beverages-and-beverages-preparations,en:beverages,en:dairies,en:dairy-drinks",5.1,10.0,g,e,13.0,-5,0.1,0.0,0.11,g,en:milk-and-yogurt,61.0,NÖM,"App - waistline, Apps, App - Open Food Facts, App - smoothie-openfoodfacts",100g,0.0,0,0,g,unknown,5.1,kJ,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9019100696205,0.5,g,260.0,de,0.044,nom,g,-8
g,"Boissons, Boissons gazeuses, Sodas, Boissons avec sucre ajouté, Arômes Naturel, Colorants Naturel","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:sodas,en:sweetened-beverages,fr:aromes-naturel,fr:colorants-naturel",7.0,0.0,g,e,10.0,-2,0.0,0.0,0.0,g,en:sweetened-beverages,29.0,Freezmix,"App - yuka, Apps",100g,0.0,0,0,g,not-applicable,7.0,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:belgium,en:france,en:italy,en:netherlands,en:spain,en:switzerland",kcal,g,762571500043,0.0,g,29.0,fr,0.0,freezmix,g,-2
g,"Getränke, Kohlensäurehaltige Getränke, Sirups, Getränke mit Süßstoff, Erfrischungsgetränke, Aromatisierte Sirups, Zuckerfreie aromatisierte Sirups, Gezuckerte Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:syrups,en:artificially-sweetened-beverages,en:sodas,en:flavoured-syrups,en:sugar-free-flavoured-syrups,en:sweetened-beverages",0.6,0.0,g,c,2.0,-5,0.0,0.0,0.0,g,en:sweetened-beverages,3.0,Sodastream,"App - waistline, App - yuka, Apps, App - Speisekammer, App - smoothie-openfoodfacts",100g,0.0,1,0,g,not-applicable,0.6,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany,en:luxembourg",kcal,g,7290013380517,0.0,g,11.0,de,0.0,sodastream,g,-15
Unknown,"Boissons, Boissons alcoolisées, Bières",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:beers",0.0,0.0,Unknown,not-applicable,0.0,-5,0.0,37.0,0.0,Unknown,en:alcoholic-beverages,41.0,Zipfer,"App - yuka, Apps, App - Open Food Facts, App - Speisekammer",100g,5000.0,1,0,Unknown,d,0.0,kJ,0,unknown,"en:austria,en:france,en:germany",kcal,Unknown,90031977,0.0,Unknown,172.0,fr,0.0,zipfer,Unknown,-15
g,"Cibi e bevande a base vegetale, Bevande, en:Dairy substitutes, Sostituto del latte, Bevande a base di piante, Latte vegetale","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives",2.9,0.5,g,b,0.0,-5,0.2,0.0,0.13,g,en:plant-based-milk-substitutes,26.0,Natur aktiv,"App - yuka, Apps",100g,0.0,0,0,g,unknown,2.9,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:hungary,en:italy,en:slovenia",kcal,g,4061461437497,1.3,g,26.0,it,0.052,natur-aktiv,g,-5
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Heißgetränke, Pflanzliche Getränke, Tees, Kräutertees, Aromatisierte Tees, Chai, Gezuckerte Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:flavored-teas,en:chai-teas,en:sweetened-beverages",71.9,7.1,g,e,37.0,-5,10.4,79.0,1.68,g,en:sweetened-beverages,424.0,"Krüger, Krüger, KRÜGER, KRÜGER","App - yuka, Apps, App - Speisekammer, App - Open Food Facts",100g,18020.0,1,0,g,b,73.0,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france,en:germany",kcal,g,4052700079097,11.3,g,1786.0,de,0.672,"kruger,kruger,kruger,kruger",g,-11
g,"Boissons, Produits laitiers, Produits fermentés, Produits laitiers fermentés, Boissons lactées, Boissons fermentées, Boissons lactées fermentées, Ayrans et doughs, Ayrans","en:beverages,en:unsweetened-beverages",100g,Austria,"en:beverages,en:dairies,en:fermented-foods,en:fermented-milk-products,en:dairy-drinks,en:fermented-drinks,en:fermented-milk-drinks,en:doogh-and-ayran,en:ayran",2.3,2.1,g,e,12.0,-5,1.3,0.0,0.7,g,en:unsweetened-beverages,36.0,Mis,"App - yuka, Apps",100g,0.0,1,0,g,unknown,2.3,kcal,0,en:3-processed-foods,"en:austria,en:france",kcal,g,4260118419125,2.0,g,36.0,fr,0.28,mis,g,-10
g,"Getränke, Milchprodukte, Milch, Homogenisierte Milch, Frischmilch, Pasteurisierte Milch, Vollmilch, Länger haltbare Frischmilch","en:milk-and-dairy-products,en:milk-and-yogurt",100g,Austria,"en:beverages,en:dairies,en:milks,en:homogenized-milks,en:fresh-milks,en:pasteurised-milks,en:whole-milks,en:esl-milks",4.8,3.3,g,b,1.0,-5,2.3,43.0,0.13,g,en:milk-and-yogurt,64.0,"Schärdinger, Schärdinger","App - Speisekammer, Apps",100g,19024.0,0,0,g,c,4.8,kcal,0,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:germany",kcal,g,9066000164907,3.5,g,64.0,de,0.052,"schardinger,schardinger",g,-4
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Getreidemilch, Hafermilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks",4.5,0.7,g,b,0.0,-5,0.1,78.0,0.09,g,en:plant-based-milk-substitutes,42.0,ja natürlich,"App - yuka, Apps, App - Open Food Facts",100g,18905.0,0,0,g,b,7.7,kcal,15,en:3-processed-foods,en:austria,kcal,g,9009504006298,0.8,g,42.0,de,0.036,ja-naturlich,g,-4
g,"Getränke, Kakao und Kakaoprodukte, Kakao- und Schokoladenpulver, Heißgetränke zum Aufgließen, Kakaopulver, Kakaohaltige Getränkepulver",Unknown,100g,Austria,"en:beverages,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:instant-beverages,en:cocoa-powders,en:chocolate-powders",0.5,6.6,g,unknown,0.0,-5,2.2,49.0,0.02,g,Unknown,269.0,Xucker,"App - yuka, Apps, App - Open Food Facts",100g,18104.0,0,0,g,c,73.0,kJ,10,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany,en:switzerland",kcal,g,4260248060044,4.4,g,1122.0,de,0.008,xucker,g,-10
g,"Getränke, Wasser, Wasser mit Geschmack","en:beverages,en:waters-and-flavored-waters",100g,Austria,"en:beverages,en:waters,en:flavored-waters",0.7,0.0,g,c,2.0,-5,0.0,0.0,0.0,g,en:waters-and-flavored-waters,4.0,Unknown,"App - Yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts",100g,0.0,0,0,g,not-applicable,0.9,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,4260705330659,0.0,g,16.0,de,0.0,Unknown,g,-10
Unknown,Getränke,Unknown,100g,Austria,en:beverages,0.0,0.0,Unknown,unknown,0.0,-5,0.0,0.0,0.0,Unknown,Unknown,0.0,Pepsi,"App - Speisekammer, Apps, App - smoothie-openfoodfacts",100g,0.0,1,0,Unknown,unknown,0.0,Unknown,0,unknown,"en:austria,en:germany",Unknown,Unknown,8594008040554,0.0,Unknown,0.0,de,0.0,pepsi,Unknown,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, en:Dairy substitutes, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Pflanzliche Sahne, Pflanzliche Sahne zum Kochen, Kokosmilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:plant-based-creams,en:plant-based-creams-for-cooking,en:coconut-milks-and-creams",1.4,1.5,g,c,10.0,-5,16.0,63.0,0.04,g,en:plant-based-milk-substitutes,165.6,S Budget,"App - yuka, Apps, App - InFood, App - Speisekammer, App - smoothie-openfoodfacts",100g,18041.0,0,0,g,b,2.44,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:croatia,en:france,en:germany",kcal,g,9100000826974,17.0,g,693.0,de,0.016,s-budget,g,-10
g,"Getränke, Alkoholfreie Getränke","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:non-alcoholic-beverages",7.3,0.5,g,e,10.0,-5,0.1,0.0,0.01,g,en:sweetened-beverages,32.0,Rauch,"App - yuka, Apps, App - smoothie-openfoodfacts, App - InFood",100g,0.0,1,0,g,unknown,7.3,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:belgium",kcal,g,9008700141963,0.5,g,134.0,de,0.004,rauch,g,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Getreidemilch, Hafermilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:oat-based-drinks",1.9,0.9,g,b,0.0,4,0.1,89.0,0.09,g,en:plant-based-milk-substitutes,51.0,Velike!,"App - yuka, Apps, App - Open Food Facts",100g,18905.0,0,0,g,a,9.3,kJ,15,en:3-processed-foods,"en:austria,en:germany",kcal,g,4063608500217,1.1,g,214.0,de,0.036,velike,g,-2
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Dairy substitutes, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Hülsenfruchtmilch, Sojamilch, Ungesüßte natürliche Sojamilch","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:legumes-and-their-products,en:dairy-substitutes,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:legume-based-drinks,en:soy-based-drinks,en:unsweetened-plain-soy-based-drinks",0.7,3.8,g,a,-2.0,4,0.3,93.0,0.03,g,en:plant-based-milk-substitutes,39.0,Spar,"App - yuka, Apps, App - Open Food Facts",100g,18900.0,0,0,g,a,0.8,kcal,0,en:1-unprocessed-or-minimally-processed-foods,en:austria,kcal,g,9100000709024,2.2,g,39.0,de,0.012,spar,g,-1
g,"Beverages, Coffee drinks, Boissons, Boissons au café, Groceries","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:coffee-drinks,en:boissons,en:boissons-au-cafe,en:groceries",7.4,2.7,g,e,17.0,-5,2.4,0.0,0.07,g,en:sweetened-beverages,79.2816,"Emmi,Emmi Caffè Latte","App - yuka, Apps, Database - FoodRepo / openfood.ch, Databases, Producers, Producer - emmi, App - Open Food Facts",100g,0.0,1,0,g,unknown,7.9,kJ,10,unknown,"en:austria,en:belgium,en:france,en:germany,en:luxembourg,en:netherlands,en:switzerland",kcal,g,7610900041237,4.0,g,332.0,en,0.028,"emmi,emmi-caffe-latte",g,-15
g,"Getränke, Kohlensäurehaltige Getränke, Wasser, Quellwasser, Mineralwasser, Selterswasser, Mineralwasser mit Kohlensäure","en:beverages,en:waters-and-flavored-waters",100g,Austria,"en:beverages,en:carbonated-drinks,en:waters,en:spring-waters,en:mineral-waters,en:carbonated-waters,en:carbonated-mineral-waters",0.0,0.0,g,a,0.0,-5,0.0,0.0,0.0,g,en:waters-and-flavored-waters,0.0,"Vöslauer, Vöslauer","App - yuka, Apps, App - Open Food Facts, App - Speisekammer",100g,0.0,0,0,g,not-applicable,0.0,kcal,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,9009700145104,0.0,g,0.0,de,0.0,"voslauer,voslauer",g,-5
g,"Getränke, Alkoholische Getränke, Biere, Alkoholisch",en:alcoholic-beverages,100g,Austria,"en:beverages,en:alcoholic-beverages,en:beers,de:alkoholisch",0.0,0.5,g,not-applicable,0.0,4,0.0,59.0,0.01,g,en:alcoholic-beverages,43.0,Stiegl,"App - Speisekammer, Apps",100g,5000.0,0,0,g,c,2.6,kJ,0,en:3-processed-foods,"en:austria,en:germany",kcal,g,90034107,0.0,g,180.0,de,0.004,stiegl,g,-2
g,"Getränke, Frühstücke, Kakao und Kakaoprodukte, Kakao- und Schokoladenpulver, Heißgetränke zum Aufgließen, Kakaohaltige Getränkepulver",Unknown,100g,Austria,"en:beverages,en:breakfasts,en:cocoa-and-its-products,en:cocoa-and-chocolate-powders,en:instant-beverages,en:chocolate-powders",50.6,9.9,g,unknown,0.0,5,0.9,59.0,0.5,g,Unknown,369.0,Wander,"App - yuka, Apps, App - Open Food Facts, App - Speisekammer, App - smoothie-openfoodfacts",100g,18104.0,1,0,g,c,76.0,kJ,10,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france,en:germany,en:switzerland",kcal,g,7612100054826,1.7,g,1563.0,de,0.2,wander,g,-10
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchtnektare","en:beverages,en:sweetened-beverages",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-nectars",12.0,0.4,g,e,16.0,-5,0.1,15.0,0.01,g,en:sweetened-beverages,53.0,Rauch,"App - yuka, Apps, App - Open Food Facts, App - Speisekammer",100g,2061.0,0,0,g,e,12.0,kcal,0,en:3-processed-foods,"en:austria,en:belgium,en:germany",kcal,g,90087271,0.4,g,53.0,de,0.004,rauch,g,-4
Unknown,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Getränkezubereitungen, Tees, Kräutertees, Kräutertee aus Teebeuteln",Unknown,100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:beverage-preparations,en:teas,en:herbal-teas,en:herbal-teas-in-tea-bags",0.0,0.0,Unknown,unknown,0.0,-5,0.0,79.0,0.0,Unknown,Unknown,0.0,Cupper,"App - yuka, Apps, App - Open Food Facts",100g,18020.0,1,0,Unknown,b,0.0,Unknown,15,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:france",Unknown,Unknown,5021991939648,0.0,Unknown,0.0,de,0.0,cupper,Unknown,-15
g,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Sweetened beverages, Boissons, Boissons au café, Groceries","en:beverages,en:sweetened-beverages",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:coffees,en:sweetened-beverages,en:boissons,en:boissons-au-cafe,en:groceries",4.6,0.6,g,d,9.0,-5,0.1,0.0,0.2,g,en:sweetened-beverages,34.626,"Emmi,Emmi Caffè Drink","App - yuka, Apps, Producers, Producer - emmi, App - InFood, App - Open Food Facts, App - smoothie-openfoodfacts",100g,0.0,1,0,g,unknown,5.1,kJ,10,en:4-ultra-processed-food-and-drink-products,"en:austria,en:luxembourg,en:switzerland,en:benelux,en:belgien,en:deutschland,en:niederlande,en:schweiz",kcal,g,7610900238613,1.2,g,145.0,en,0.08,"emmi,emmi-caffe-drink",g,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Kräutertees, Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Spezialtee im Beutel, Thés",Unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,de:aliments-et-boissons-à-base-de-végétaux,de:boissons,de:boissons-chaudes,de:boissons-à-base-de-végétaux,de:spezialtee-im-beutel,de:thés",0.0,0.1,g,b,1.0,-5,0.0,95.0,0.0,g,Unknown,1.0,"Alnatura,Migros Alnatura, Alnatura GmbH","App - yuka, Apps, App - Speisekammer, App - smoothie-openfoodfacts, Producers, Producer - alnatura",100g,18020.0,0,0,g,a,0.0,kcal,15,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:france,en:germany,en:world",kcal,g,4104420202832,0.0,g,1.0,de,0.0,"alnatura,migros-alnatura,alnatura-gmbh",g,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Pflanzliche Getränke, Fruchtgetränke, Früchte, Säfte und Nektare, Sirups, Beeren, Fruchsäfte, Himbeeren","en:beverages,en:sweetened-beverages",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:plant-based-beverages,en:fruit-based-beverages,en:fruits,en:juices-and-nectars,en:syrups,en:berries,en:fruit-juices,en:raspberries",10.0,0.5,g,e,14.0,4,0.1,14.0,0.01,g,en:sweetened-beverages,43.0,Himbeere Fruchtsirup,"App - Speisekammer, Apps, App - smoothie-openfoodfacts",100g,13015.0,1,0,g,e,11.0,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany",kcal,g,4099200018010,0.5,g,183.0,de,0.004,himbeere-fruchtsirup,g,-15
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Milchprodukte, Pflanzliche Getränke, Milchgetränke, Fruchtgetränke, Frucht- und Milchsäfte","en:beverages,en:artificially-sweetened-beverages",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:dairies,en:plant-based-beverages,en:dairy-drinks,en:fruit-based-beverages,en:fruit-and-milk-beverages",5.2,10.0,g,e,14.0,-5,0.1,2.0,0.14,g,en:artificially-sweetened-beverages,65.0,Nöm,"App - yuka, Apps, App - smoothie-openfoodfacts",100g,18343.0,1,0,g,e,5.7,kcal,0,en:4-ultra-processed-food-and-drink-products,en:austria,kcal,g,9019100696304,0.5,g,65.0,de,0.056,nom,g,-15
g,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Herbal teas, Fruit teas, Tea-based beverages","en:beverages,en:unsweetened-beverages",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:fruit-teas,en:tea-based-beverages",2.6,0.5,g,c,4.0,-5,0.1,95.0,0.01,g,en:unsweetened-beverages,12.0,Rauch,"App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts",100g,18020.0,0,0,g,a,2.8,kJ,0,en:4-ultra-processed-food-and-drink-products,"en:austria,en:france",kcal,g,9008700193290,0.5,g,50.0,en,0.004,rauch,g,0
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, en:Dairy substitutes, Getreideprodukte, Milchersatz, Pflanzliche Getränke, Pflanzenmilch, Getreidemilch, Reismilch, en:Mixed plant milks","en:beverages,en:plant-based-milk-substitutes",100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:dairy-substitutes,en:cereals-and-their-products,en:milk-substitutes,en:plant-based-beverages,en:plant-based-milk-alternatives,en:cereal-based-drinks,en:rice-based-drinks,en:mixed-plant-milks",5.5,0.8,g,b,1.0,-5,0.2,83.0,0.08,g,en:plant-based-milk-substitutes,74.0,Allos,"App - yuka, Apps, App - smoothie-openfoodfacts",100g,18904.0,0,0,g,a,13.0,kcal,15,en:3-processed-foods,"en:austria,en:germany",kcal,g,4016249218218,1.9,g,74.0,de,0.032,allos,g,-6
g,"Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Kräutertees, Früchtetees, Kräutertee aus Teebeuteln, en:Herbal fruit teas in tea bags, Teebeutel",en:unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:herbal-teas,en:fruit-teas,en:herbal-teas-in-tea-bags,en:herbal-fruit-teas-in-tea-bags,en:tea-bags",0.2,0.0,g,c,2.0,-5,0.0,104.0,0.0,g,en:unknown,2.0,Meßmer,"App - yuka, Apps, App - Open Food Facts, App - Speisekammer, App - smoothie-openfoodfacts",100g,18020.0,0,0,g,a,0.6,kJ,10,en:4-ultra-processed-food-and-drink-products,"en:austria,en:germany,en:switzerland",kcal,g,4002221040182,0.0,g,10.0,de,0.0,messmer,g,-1
Unknown,"Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Tees, Schwarze Tees, Teebeutel",en:unknown,100g,Austria,"en:plant-based-foods-and-beverages,en:beverages,en:hot-beverages,en:plant-based-beverages,en:teas,en:black-teas,en:tea-bags",0.0,0.0,Unknown,b,1.0,-5,0.0,79.0,0.0,Unknown,en:unknown,0.0,Cupper,"App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts",100g,18020.0,1,0,Unknown,b,0.0,Unknown,20,en:1-unprocessed-or-minimally-processed-foods,"en:austria,en:france",Unknown,Unknown,5021991939051,0.0,Unknown,0.0,de,0.0,cupper,Unknown,-15
g,"en:Beverages, en:Carbonated drinks, en:Sodas, en:Colas","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages,en:carbonated-drinks,en:sodas,en:colas",10.6,0.0,g,e,14.0,-5,0.0,0.0,0.0,g,en:sweetened-beverages,42.0,Coca-Cola,"App - yuka, Apps, App - Speisekammer",100g,0.0,1,0,g,not-applicable,10.6,kcal,0,unknown,"en:austria,en:germany",kcal,g,50112128,0.0,g,42.0,xx,0.0,coca-cola,g,-15
g,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based beverages, Carbonated drinks, Fruit-based beverages, Juices and nectars, Sodas, Fruit juices, Orange juices","en:beverages,en:sweetened-beverages",100g,Austria,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:carbonated-drinks,en:fruit-based-beverages,en:juices-and-nectars,en:sodas,en:fruit-juices,en:orange-juices",9.8,0.0,g,e,13.0,-5,0.0,0.0,0.01,g,en:sweetened-beverages,40.0,DrinkStar GmbH,"App - off, Apps, App - yuka, App - smoothie-openfoodfacts",100g,0.0,1,0,g,not-applicable,9.8,kJ,0,unknown,en:austria,kcal,g,4019313000276,0.0,g,170.0,en,0.004,drinkstar-gmbh,g,-15
